id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl,ip_id
227.0,2498.0,5296214.0,4162573300.0,1533.0,4.59,3.23,2422.0,7.25,6.7,2109.0,6.31,5.22,0.94,0.93,0.47,0.66,69.4,96.93,102.0
228.0,2972.0,4722944.0,3513726200.0,1806.0,4.79,2.97,2699.0,7.16,5.88,2441.0,6.47,4.77,0.91,0.89,0.44,0.64,56.14,112.64,102.0
229.0,3069.0,4282479.0,3376294700.0,1756.0,4.76,2.73,2473.0,6.7,5.17,2250.0,6.1,4.26,0.97,0.96,0.41,0.59,47.2,134.04,102.0
230.0,3001.0,5825764.0,4452779500.0,1838.0,4.93,3.16,2695.0,7.23,5.83,2454.0,6.58,5.02,0.94,0.93,0.44,0.63,58.61,112.94,102.0
231.0,2835.0,6400367.0,4915437600.0,1822.0,5.24,3.4,2714.0,7.8,6.33,2457.0,7.06,5.32,0.9,0.89,0.47,0.67,69.87,99.53,102.0
232.0,2716.0,5253768.0,3704475400.0,1703.0,4.89,3.11,2561.0,7.36,5.78,2360.0,6.78,4.8,0.93,0.92,0.44,0.65,68.18,95.02,102.0
233.0,2984.0,5614890.0,3756574000.0,1817.0,4.72,3.28,2790.0,7.25,6.39,2538.0,6.59,5.33,0.89,0.89,0.45,0.63,60.73,97.08,102.0
234.0,2634.0,4977261.0,3655790000.0,1626.0,4.81,3.19,2513.0,7.43,6.07,2296.0,6.79,5.16,0.9,0.89,0.45,0.63,61.1,92.07,102.0
235.0,2706.0,5327635.0,3649873200.0,1707.0,5.04,3.11,2609.0,7.7,5.95,2324.0,6.86,4.92,0.93,0.92,0.42,0.63,70.26,98.35,102.0
236.0,2864.0,6141960.0,4525526500.0,1725.0,5.01,3.37,2668.0,7.76,6.45,2439.0,7.09,5.38,0.92,0.91,0.47,0.66,58.39,98.82,102.0
237.0,2720.0,4715818.0,3442260000.0,1717.0,4.64,2.92,2586.0,6.99,5.67,2273.0,6.14,4.53,0.92,0.91,0.46,0.67,58.86,100.95,102.0
238.0,2979.0,5805658.0,3830036200.0,1844.0,4.75,3.17,2827.0,7.29,6.26,2547.0,6.56,5.35,0.92,0.91,0.42,0.62,61.61,94.7,102.0
239.0,4121.0,8017016.0,6009050600.0,2414.0,5.42,3.73,3806.0,8.55,7.69,3298.0,7.41,6.15,0.94,0.93,0.44,0.62,55.67,98.88,102.0
240.0,5491.0,9042180.0,7481894000.0,2895.0,5.91,3.78,4674.0,9.54,8.89,4076.0,8.32,6.59,0.92,0.91,0.43,0.6,43.98,114.64,102.0
241.0,4815.0,7605456.0,5975164400.0,2642.0,6.05,3.5,4152.0,9.5,7.43,3753.0,8.59,6.02,0.92,0.91,0.39,0.57,44.78,122.04,102.0
242.0,4485.0,15894671.0,14959653000.0,2727.0,5.79,4.1,4166.0,8.85,7.77,3803.0,8.07,6.71,0.9,0.89,0.5,0.65,50.95,106.29,102.0
243.0,5777.0,15969949.0,14802345000.0,3283.0,6.61,5.12,5317.0,10.7,10.82,4747.0,9.55,9.07,0.89,0.88,0.54,0.7,63.43,111.13,102.0
244.0,5341.0,15141866.0,14273400000.0,3247.0,6.35,5.17,4852.0,9.5,9.51,4529.0,8.86,8.16,0.88,0.87,0.56,0.72,62.4,106.04,102.0
245.0,5360.0,16727011.0,15351991000.0,3160.0,6.35,5.15,4852.0,9.74,9.8,4626.0,9.29,8.78,0.87,0.86,0.57,0.73,72.2,99.55,102.0
246.0,5013.0,15758185.0,13837301000.0,3054.0,6.34,5.27,4659.0,9.67,10.03,4318.0,8.96,8.82,0.88,0.87,0.56,0.73,77.31,98.71,102.0
247.0,4620.0,13839757.0,12252157000.0,2822.0,6.08,4.57,4315.0,9.3,8.8,4030.0,8.69,7.73,0.89,0.88,0.53,0.69,73.87,102.76,102.0
248.0,5160.0,16404143.0,15155554000.0,3177.0,6.11,4.81,4761.0,9.16,9.28,4407.0,8.48,7.72,0.87,0.85,0.55,0.69,69.67,111.84,102.0
249.0,5543.0,16102043.0,14655169000.0,3250.0,6.58,4.93,4974.0,10.07,10.2,4619.0,9.35,7.94,0.93,0.92,0.58,0.75,73.04,105.57,102.0
250.0,6135.0,18537364.0,17466774000.0,3596.0,6.53,5.49,5536.0,10.05,10.57,5135.0,9.32,8.88,0.87,0.86,0.55,0.68,65.57,110.77,102.0
251.0,6105.0,17983508.0,16571589000.0,3564.0,6.81,5.81,5532.0,10.58,12.21,5046.0,9.65,9.21,0.88,0.87,0.55,0.71,69.97,109.44,102.0
252.0,5352.0,14675244.0,12891147000.0,3198.0,6.26,4.82,4745.0,9.29,9.04,4610.0,9.02,7.99,0.9,0.89,0.54,0.7,69.6,102.02,102.0
253.0,4178.0,11916586.0,10559716000.0,2771.0,5.95,4.73,3874.0,8.31,8.24,3705.0,7.95,7.36,0.86,0.85,0.55,0.7,67.73,110.26,102.0
254.0,3149.0,8822192.0,7975128600.0,2216.0,5.25,3.56,2975.0,7.05,5.64,2847.0,6.75,5.16,0.9,0.89,0.55,0.72,73.69,110.43,102.0
255.0,5650.0,15671257.0,14517635000.0,3409.0,6.74,4.73,5118.0,10.11,9.29,4895.0,9.67,8.32,0.92,0.91,0.56,0.72,63.22,118.53,102.0
256.0,5052.0,13662993.0,12585129000.0,3194.0,6.12,4.3,4681.0,8.97,8.2,4403.0,8.43,7.38,0.88,0.87,0.55,0.7,64.49,111.65,102.0
257.0,5871.0,15737227.0,14537805000.0,3395.0,6.58,4.86,5401.0,10.47,10.7,4690.0,9.09,8.21,0.89,0.87,0.54,0.68,61.83,105.09,102.0
258.0,6134.0,16431052.0,15332175000.0,3556.0,6.51,5.02,5606.0,10.27,10.51,4968.0,9.1,8.5,0.89,0.88,0.53,0.68,59.93,109.91,102.0
259.0,6056.0,16212984.0,14660375000.0,3491.0,6.54,4.98,5621.0,10.53,9.78,5221.0,9.78,8.66,0.92,0.91,0.55,0.7,66.4,102.6,102.0
260.0,6220.0,18161916.0,16434945000.0,3729.0,6.82,5.21,5696.0,10.41,10.33,5234.0,9.57,8.98,0.9,0.9,0.55,0.7,68.48,102.03,102.0
261.0,6085.0,18147352.0,16515973000.0,3592.0,6.46,4.74,5554.0,9.99,9.86,5142.0,9.25,8.61,0.9,0.9,0.56,0.7,67.87,105.29,102.0
262.0,5661.0,16862038.0,15673548000.0,3410.0,6.4,4.67,5191.0,9.74,9.45,4899.0,9.19,8.31,0.9,0.89,0.56,0.69,67.4,112.09,102.0
263.0,5870.0,15817502.0,14972343000.0,3513.0,6.65,4.64,5217.0,9.88,8.72,4636.0,8.78,7.58,0.94,0.94,0.54,0.68,62.21,126.53,102.0
264.0,6306.0,16285756.0,15126265000.0,3636.0,6.93,4.99,5707.0,10.87,10.21,5124.0,9.76,8.79,0.91,0.91,0.53,0.68,63.6,116.09,102.0
265.0,5918.0,16600533.0,15391929000.0,3465.0,6.44,4.84,5363.0,9.97,9.86,4906.0,9.12,8.52,0.91,0.91,0.53,0.69,59.41,106.57,102.0
266.0,5387.0,16893404.0,15307589000.0,3313.0,6.38,5.03,4961.0,9.56,9.56,4520.0,8.71,8.33,0.94,0.94,0.55,0.71,71.51,101.65,102.0
267.0,5559.0,18104340.0,16602203000.0,3321.0,6.3,4.97,5101.0,9.68,9.84,4652.0,8.83,8.54,0.94,0.94,0.56,0.71,73.64,100.98,102.0
268.0,5772.0,18116384.0,17084611000.0,3516.0,6.45,5.14,5227.0,9.59,9.76,4899.0,8.99,8.73,0.92,0.92,0.56,0.72,65.16,101.82,102.0
269.0,5630.0,17550816.0,16777731000.0,3480.0,6.29,4.78,5136.0,9.29,8.93,4833.0,8.74,7.98,0.9,0.9,0.55,0.71,63.15,112.18,102.0
270.0,5821.0,17122502.0,16372728000.0,3451.0,6.21,4.63,5329.0,9.58,9.34,4877.0,8.77,8.01,0.92,0.91,0.55,0.7,61.75,112.43,102.0
271.0,5944.0,15612638.0,14435569000.0,3453.0,6.52,4.98,5318.0,10.03,10.73,4848.0,9.15,8.75,0.92,0.92,0.53,0.67,59.35,112.28,102.0
272.0,5747.0,12924354.0,12229166000.0,3376.0,6.35,4.52,5001.0,9.4,8.63,4505.0,8.47,7.43,0.94,0.93,0.51,0.65,51.72,133.73,102.0
273.0,5223.0,13972795.0,12937188000.0,3257.0,6.16,4.36,4682.0,8.85,7.85,4261.0,8.05,6.8,0.94,0.94,0.54,0.7,64.17,111.49,102.0
274.0,5290.0,15557643.0,14156207000.0,3271.0,6.17,4.61,4842.0,9.14,8.72,4505.0,8.5,7.75,0.93,0.93,0.56,0.72,67.29,99.57,102.0
275.0,5463.0,15442169.0,14404662000.0,3336.0,6.32,4.57,5039.0,9.54,8.9,4679.0,8.86,7.89,0.94,0.93,0.54,0.69,63.12,106.62,102.0
276.0,5679.0,16846222.0,15779357000.0,3379.0,6.33,4.69,5143.0,9.63,9.16,4764.0,8.92,8.12,0.93,0.92,0.56,0.71,64.74,109.26,102.0
277.0,6201.0,17969712.0,16922030000.0,3685.0,6.79,5.03,5640.0,10.39,10.18,5208.0,9.59,8.72,0.93,0.93,0.54,0.69,65.98,104.83,102.0
278.0,6454.0,16259904.0,15055325000.0,3784.0,6.98,5.21,5753.0,10.61,10.32,5274.0,9.73,8.62,0.94,0.94,0.54,0.7,63.31,106.09,102.0
279.0,6258.0,17154556.0,16216764000.0,3746.0,7.42,5.32,5600.0,11.09,10.68,5102.0,10.1,8.86,0.94,0.94,0.54,0.69,62.35,108.5,102.0
0.0,70869.0,685855.0,230609060.0,15270.0,53.39,46.82,3220.0,11.26,9.93,36814.0,128.72,120.11,0.1,0.08,0.48,0.45,12.51,98.55,103.0
1.0,64134.0,622642.0,209534050.0,14758.0,51.6,45.5,2720.0,9.51,6.11,35171.0,122.98,115.22,0.12,0.09,0.5,0.47,13.22,99.4,103.0
2.0,79457.0,840803.0,344768480.0,15530.0,54.11,47.76,7074.0,24.65,61.14,38093.0,132.73,124.95,0.16,0.14,0.5,0.47,11.08,98.51,103.0
3.0,73197.0,809474.0,354900860.0,15383.0,53.41,47.19,3001.0,10.42,6.59,37613.0,130.6,121.75,0.11,0.09,0.49,0.47,10.97,99.23,103.0
4.0,73673.0,802510.0,312119040.0,15598.0,54.35,47.08,3081.0,10.74,5.44,37946.0,132.22,121.66,0.14,0.12,0.47,0.45,9.55,102.22,103.0
5.0,81131.0,864728.0,282600770.0,15936.0,55.72,48.61,2750.0,9.62,5.48,39246.0,137.22,127.93,0.14,0.12,0.46,0.43,12.14,97.99,103.0
6.0,93296.0,982571.0,353437150.0,16462.0,57.36,49.45,3508.0,12.22,13.92,41776.0,145.56,133.64,0.11,0.08,0.5,0.47,13.03,95.08,103.0
7.0,74597.0,820728.0,330892130.0,15492.0,53.98,47.59,2545.0,8.87,6.43,38071.0,132.65,123.43,0.12,0.09,0.48,0.45,13.5,97.2,103.0
8.0,63270.0,666006.0,248967500.0,14817.0,52.17,45.4,2480.0,8.73,4.73,34919.0,122.95,113.88,0.13,0.1,0.51,0.49,11.14,108.55,103.0
9.0,46387.0,478691.0,183964450.0,13662.0,47.94,40.98,2356.0,8.27,3.92,29488.0,103.47,93.39,0.15,0.11,0.51,0.48,8.21,111.76,103.0
10.0,50320.0,629199.0,344155840.0,14183.0,49.59,40.64,3350.0,11.71,6.34,31366.0,109.67,94.79,0.21,0.15,0.47,0.45,7.69,96.8,103.0
11.0,54980.0,547660.0,179739700.0,14701.0,51.4,42.77,2936.0,10.27,4.82,33108.0,115.76,102.89,0.18,0.13,0.49,0.47,9.74,106.02,103.0
12.0,60427.0,614094.0,201884600.0,14786.0,51.88,44.57,2391.0,8.39,4.12,34309.0,120.38,110.83,0.14,0.1,0.48,0.45,12.59,109.75,103.0
13.0,69085.0,729081.0,234028450.0,15123.0,52.88,46.2,2408.0,8.42,4.83,36900.0,129.02,120.55,0.15,0.1,0.46,0.43,14.77,99.48,103.0
14.0,62301.0,639976.0,210330600.0,14469.0,51.31,44.96,2542.0,9.01,5.69,34441.0,122.13,114.33,0.13,0.1,0.5,0.46,13.77,101.25,103.0
15.0,69165.0,703981.0,233250670.0,15040.0,52.4,45.9,2806.0,9.78,6.42,37177.0,129.54,119.66,0.13,0.1,0.48,0.45,12.09,99.07,103.0
16.0,70529.0,739809.0,271835900.0,15215.0,53.39,46.16,3051.0,10.71,10.67,37096.0,130.16,120.15,0.12,0.09,0.47,0.45,12.34,98.39,103.0
17.0,75110.0,776114.0,273901220.0,15428.0,53.57,46.77,2650.0,9.2,5.36,38596.0,134.01,124.05,0.11,0.07,0.47,0.44,14.01,100.86,103.0
18.0,76185.0,769588.0,251737580.0,15309.0,53.53,47.04,2478.0,8.66,5.1,38569.0,134.86,125.61,0.1,0.07,0.48,0.45,14.94,95.48,103.0
19.0,84240.0,856409.0,279084220.0,15819.0,55.31,48.64,2561.0,8.95,5.32,40409.0,141.29,131.31,0.11,0.08,0.47,0.44,16.25,94.15,103.0
20.0,81637.0,855999.0,307984220.0,15237.0,56.02,48.03,2884.0,10.6,7.72,38788.0,142.6,130.65,0.14,0.1,0.47,0.45,15.16,95.34,103.0
21.0,71560.0,723655.0,236118990.0,15173.0,53.24,46.28,2534.0,8.89,5.86,37400.0,131.23,121.18,0.16,0.12,0.48,0.45,14.75,96.6,103.0
22.0,73583.0,743378.0,244122940.0,15194.0,52.94,46.9,2482.0,8.65,4.87,37824.0,131.79,123.66,0.12,0.09,0.49,0.45,12.86,97.27,103.0
23.0,73288.0,749460.0,246414030.0,15237.0,53.09,47.07,2549.0,8.88,5.75,37843.0,131.86,123.93,0.14,0.1,0.5,0.46,11.12,95.9,103.0
24.0,73940.0,674173.0,221557180.0,15176.0,52.88,46.8,2932.0,10.22,8.28,37853.0,131.89,123.74,0.14,0.1,0.47,0.44,11.97,93.19,103.0
25.0,77373.0,646098.0,212972340.0,15402.0,54.23,47.88,2688.0,9.46,7.46,39132.0,137.79,128.54,0.12,0.09,0.49,0.46,14.53,96.92,103.0
26.0,79382.0,660719.0,217808860.0,15477.0,54.5,47.96,2371.0,8.35,4.57,39534.0,139.2,129.26,0.12,0.09,0.48,0.44,14.62,97.86,103.0
27.0,94877.0,797235.0,261624700.0,16146.0,56.65,49.95,2526.0,8.86,5.63,42585.0,149.42,139.35,0.11,0.08,0.49,0.46,15.55,97.27,103.0
28.0,71632.0,713031.0,233925700.0,14910.0,52.32,46.14,2415.0,8.47,4.71,36967.0,129.71,122.65,0.15,0.11,0.49,0.46,15.5,97.47,103.0
29.0,72616.0,732102.0,241871620.0,15096.0,53.34,46.23,3430.0,12.12,15.48,37609.0,132.89,120.41,0.12,0.09,0.46,0.44,13.41,93.14,103.0
30.0,72724.0,742545.0,244743180.0,15055.0,52.27,46.34,2642.0,9.17,5.95,38011.0,131.98,123.59,0.11,0.08,0.48,0.45,13.84,92.32,103.0
31.0,75380.0,768945.0,278344000.0,15144.0,52.77,46.25,6307.0,21.98,150.7,37776.0,131.62,122.34,0.11,0.08,0.49,0.46,11.96,97.02,103.0
32.0,74008.0,759863.0,250664850.0,15310.0,53.91,47.05,2712.0,9.55,5.61,38433.0,135.33,124.9,0.12,0.09,0.49,0.46,13.04,97.88,103.0
33.0,82187.0,836676.0,275494100.0,15754.0,55.08,48.34,2609.0,9.12,4.97,40213.0,140.6,129.42,0.09,0.06,0.49,0.46,11.64,95.79,103.0
34.0,82083.0,861436.0,270535500.0,15967.0,55.63,47.34,3502.0,12.2,7.84,41428.0,144.35,125.16,0.19,0.15,0.42,0.4,13.1,88.81,103.0
35.0,71653.0,718767.0,236391340.0,15275.0,53.04,46.15,3198.0,11.1,6.45,38538.0,133.81,118.8,0.1,0.07,0.46,0.43,10.49,89.75,103.0
36.0,70357.0,712550.0,233986780.0,15215.0,53.01,46.07,2769.0,9.65,5.75,38000.0,132.4,119.48,0.12,0.08,0.47,0.45,11.51,90.25,103.0
37.0,70072.0,737593.0,271379300.0,14973.0,52.54,46.48,2984.0,10.47,6.96,37477.0,131.5,121.08,0.09,0.06,0.49,0.46,10.83,95.51,103.0
38.0,80090.0,817095.0,268691260.0,15641.0,54.31,47.43,3522.0,12.23,7.44,40058.0,139.09,124.48,0.1,0.06,0.47,0.45,10.72,94.07,103.0
39.0,89768.0,925935.0,304924000.0,16087.0,55.86,48.73,3707.0,12.87,8.24,42064.0,146.06,132.94,0.11,0.07,0.47,0.44,14.97,91.48,103.0
40.0,94841.0,983053.0,323509980.0,16069.0,55.99,48.57,3563.0,12.41,7.75,42443.0,147.89,134.98,0.13,0.08,0.45,0.42,16.79,91.7,103.0
41.0,89496.0,928538.0,305821920.0,15826.0,55.14,48.25,3502.0,12.2,7.6,41187.0,143.51,132.66,0.16,0.11,0.45,0.43,17.49,89.25,103.0
42.0,70726.0,726021.0,237695170.0,14935.0,52.77,45.81,2924.0,10.33,6.83,36768.0,129.92,120.09,0.11,0.08,0.47,0.45,16.46,100.3,103.0
43.0,76507.0,781328.0,256837570.0,15158.0,52.82,46.54,3313.0,11.54,9.82,38543.0,134.3,124.45,0.11,0.08,0.47,0.44,11.27,95.6,103.0
44.0,76604.0,780726.0,256728590.0,15326.0,53.59,46.84,2863.0,10.01,7.34,38615.0,135.02,124.83,0.1,0.07,0.48,0.45,13.41,96.66,103.0
45.0,78593.0,806886.0,267334980.0,15243.0,54.44,47.22,2846.0,10.16,5.95,39106.0,139.66,128.34,0.15,0.12,0.47,0.44,16.26,98.16,103.0
46.0,78110.0,801902.0,265036590.0,15265.0,53.19,47.13,2589.0,9.02,5.59,38989.0,135.85,126.36,0.09,0.07,0.49,0.45,13.8,95.48,103.0
47.0,81410.0,835161.0,273127680.0,15326.0,53.4,47.34,2492.0,8.68,5.48,39638.0,138.11,129.12,0.1,0.07,0.48,0.44,17.34,96.1,103.0
48.0,53453.0,522092.0,165991420.0,13651.0,48.41,41.44,2227.0,7.9,5.34,30981.0,109.86,101.96,0.13,0.09,0.52,0.5,13.33,114.59,103.0
49.0,57109.0,571978.0,185080140.0,13963.0,48.99,42.97,2239.0,7.86,4.81,33077.0,116.06,108.03,0.11,0.08,0.5,0.47,12.46,104.71,103.0
50.0,63374.0,633087.0,206096460.0,14742.0,51.19,44.41,2697.0,9.36,4.86,35161.0,122.09,113.3,0.13,0.09,0.48,0.45,10.17,102.0,103.0
51.0,79635.0,852730.0,321657660.0,15391.0,53.44,47.21,3100.0,10.76,6.82,39341.0,136.6,128.29,0.12,0.09,0.49,0.47,13.9,98.36,103.0
52.0,75990.0,801838.0,292207940.0,15315.0,53.55,47.09,2956.0,10.34,7.27,38485.0,134.56,126.58,0.13,0.1,0.48,0.45,13.39,104.37,103.0
53.0,79995.0,812338.0,266727920.0,15425.0,54.31,47.31,2747.0,9.67,5.85,39537.0,139.21,127.79,0.11,0.08,0.46,0.44,12.37,102.18,103.0
54.0,70118.0,715142.0,234693940.0,14681.0,51.88,46.0,2441.0,8.63,5.05,36194.0,127.89,121.41,0.12,0.09,0.49,0.46,14.39,105.98,103.0
55.0,69748.0,706844.0,231282850.0,14676.0,52.04,45.9,2552.0,9.05,5.21,36061.0,127.88,122.4,0.13,0.09,0.46,0.44,13.88,110.27,103.0
56.0,65551.0,664370.0,218800560.0,14457.0,51.08,45.15,2783.0,9.83,6.02,35143.0,124.18,117.96,0.13,0.09,0.47,0.45,12.06,101.68,103.0
57.0,63053.0,620854.0,202034800.0,14355.0,51.09,44.95,2555.0,9.09,5.47,34624.0,123.22,116.48,0.14,0.1,0.47,0.44,15.84,107.12,103.0
58.0,68608.0,678087.0,220306690.0,15106.0,53.0,45.62,2744.0,9.63,5.43,36974.0,129.73,118.91,0.11,0.08,0.46,0.44,15.1,104.3,103.0
59.0,63139.0,643427.0,227198300.0,14624.0,51.49,44.7,2521.0,8.88,5.44,35144.0,123.75,113.58,0.11,0.08,0.47,0.45,14.44,99.03,103.0
60.0,75369.0,911404.0,366835800.0,15365.0,53.72,46.94,2813.0,9.84,6.21,38626.0,135.06,123.69,0.17,0.14,0.45,0.42,14.53,98.85,103.0
61.0,80085.0,874658.0,350663200.0,15738.0,55.03,47.91,2870.0,10.03,5.96,39553.0,138.3,127.7,0.12,0.09,0.46,0.44,10.54,107.32,103.0
62.0,85632.0,898508.0,309447600.0,15855.0,55.24,48.8,2929.0,10.21,6.55,40691.0,141.78,132.62,0.11,0.07,0.48,0.45,14.15,93.22,103.0
63.0,69046.0,821993.0,409562560.0,14977.0,52.74,45.67,2856.0,10.06,6.58,36672.0,129.13,119.6,0.13,0.1,0.47,0.44,11.82,103.66,103.0
64.0,73497.0,739788.0,244103780.0,15190.0,52.93,46.4,2687.0,9.36,5.39,37859.0,131.91,122.87,0.13,0.1,0.48,0.45,13.13,101.72,103.0
65.0,78919.0,797711.0,260266110.0,15532.0,53.93,47.34,2649.0,9.2,5.65,39149.0,135.93,125.6,0.08,0.05,0.49,0.45,15.13,95.87,103.0
66.0,71893.0,799874.0,315039170.0,15169.0,53.41,46.99,2564.0,9.03,5.93,37773.0,133.0,122.93,0.1,0.07,0.49,0.45,14.85,94.66,103.0
67.0,71409.0,725796.0,238607070.0,15170.0,52.86,46.82,2386.0,8.31,4.79,37536.0,130.79,122.83,0.11,0.08,0.49,0.46,14.25,101.37,103.0
68.0,81528.0,827943.0,272372350.0,15842.0,55.59,48.05,2575.0,9.04,5.12,40158.0,140.91,127.99,0.08,0.05,0.47,0.44,13.06,98.13,103.0
69.0,77382.0,783853.0,256869980.0,15616.0,54.22,47.19,2723.0,9.45,5.81,39139.0,135.9,126.14,0.11,0.08,0.47,0.44,13.39,101.2,103.0
70.0,77533.0,862588.0,328514530.0,15455.0,54.04,47.41,2750.0,9.62,5.73,38998.0,136.36,126.51,0.11,0.08,0.49,0.46,11.67,97.51,103.0
71.0,74886.0,773713.0,248925310.0,15254.0,53.15,47.1,2653.0,9.24,5.93,38467.0,134.03,124.64,0.09,0.05,0.5,0.47,12.96,98.63,103.0
72.0,74313.0,747432.0,246083950.0,15091.0,53.14,47.03,2506.0,8.82,5.42,38065.0,134.03,124.65,0.1,0.07,0.48,0.45,12.31,95.65,103.0
73.0,78351.0,785739.0,258760240.0,15504.0,54.4,47.26,2875.0,10.09,8.65,39461.0,138.46,125.65,0.1,0.06,0.48,0.45,13.63,100.05,103.0
74.0,73457.0,737110.0,242447180.0,15424.0,53.56,46.63,2554.0,8.87,4.98,38211.0,132.68,122.74,0.09,0.06,0.48,0.45,13.19,104.1,103.0
75.0,71134.0,715602.0,234434430.0,15331.0,53.42,45.9,2426.0,8.45,4.13,37543.0,130.81,118.96,0.1,0.07,0.46,0.43,13.23,99.26,103.0
76.0,77038.0,773047.0,251395790.0,15391.0,53.44,46.47,2719.0,9.44,6.2,38549.0,133.85,121.79,0.16,0.12,0.45,0.43,18.83,93.24,103.0
77.0,84993.0,797473.0,258061200.0,15778.0,54.78,46.46,7051.0,24.48,42.82,39699.0,137.84,123.96,0.18,0.14,0.43,0.41,16.31,90.25,103.0
78.0,77001.0,756935.0,247051460.0,15455.0,53.66,46.04,3856.0,13.39,22.53,38836.0,134.85,123.24,0.11,0.08,0.46,0.43,17.24,95.67,103.0
79.0,67072.0,661288.0,216595650.0,14901.0,51.92,44.47,3556.0,12.39,17.86,36360.0,126.69,115.03,0.12,0.08,0.46,0.43,15.85,96.62,103.0
80.0,69123.0,747082.0,302789660.0,14932.0,51.85,44.99,2292.0,7.96,4.46,36908.0,128.15,117.51,0.08,0.05,0.48,0.45,15.11,97.96,103.0
81.0,66100.0,657146.0,217969940.0,14759.0,51.43,44.97,2992.0,10.43,12.58,35859.0,124.94,116.2,0.12,0.09,0.47,0.45,12.83,92.2,103.0
82.0,78150.0,762700.0,249465220.0,15516.0,53.88,46.54,4456.0,15.47,25.97,39043.0,135.57,123.22,0.13,0.09,0.46,0.43,12.67,90.51,103.0
83.0,75437.0,798997.0,315243460.0,15232.0,53.07,46.44,4911.0,17.11,29.19,37839.0,131.84,120.64,0.16,0.12,0.45,0.43,11.67,89.52,103.0
84.0,72906.0,719743.0,235827140.0,15337.0,53.44,45.91,3395.0,11.83,17.86,37541.0,130.8,119.91,0.12,0.08,0.46,0.44,14.41,95.52,103.0
85.0,48762.0,475625.0,152804260.0,13655.0,47.41,41.01,2162.0,7.51,4.34,30442.0,105.7,97.5,0.12,0.08,0.5,0.48,11.52,103.54,103.0
86.0,51368.0,466562.0,150310500.0,13602.0,48.41,40.95,5175.0,18.42,27.25,30255.0,107.67,96.94,0.2,0.16,0.42,0.4,11.64,91.93,103.0
87.0,44947.0,439591.0,142920110.0,13268.0,46.39,40.12,1954.0,6.83,3.48,29093.0,101.72,93.47,0.13,0.09,0.48,0.45,13.63,106.76,103.0
88.0,50165.0,468720.0,151610780.0,13482.0,47.81,41.05,4497.0,15.95,25.37,30015.0,106.44,96.7,0.22,0.17,0.41,0.39,12.28,97.14,103.0
89.0,49098.0,480725.0,157212110.0,13810.0,48.29,41.48,2238.0,7.83,5.21,30947.0,108.21,99.0,0.15,0.11,0.47,0.44,11.26,104.77,103.0
90.0,50440.0,497373.0,164076100.0,13868.0,48.49,42.23,2229.0,7.79,7.43,31541.0,110.28,101.42,0.14,0.1,0.47,0.44,11.87,98.69,103.0
91.0,48313.0,475368.0,158801070.0,13306.0,48.04,41.89,2874.0,10.38,15.24,29913.0,107.99,100.57,0.13,0.1,0.45,0.42,12.05,96.15,103.0
92.0,46969.0,466208.0,154520960.0,13118.0,47.7,40.97,2353.0,8.56,5.75,29254.0,106.38,99.61,0.15,0.1,0.45,0.43,9.61,97.4,103.0
93.0,53930.0,544681.0,182321100.0,14254.0,50.19,43.55,2222.0,7.82,4.2,32742.0,115.29,106.2,0.13,0.09,0.47,0.45,11.61,104.64,103.0
94.0,53132.0,530812.0,175686030.0,14020.0,48.85,43.01,2230.0,7.77,4.36,31908.0,111.18,104.62,0.14,0.1,0.46,0.44,11.39,106.71,103.0
95.0,68719.0,692178.0,228550580.0,15146.0,52.59,46.06,2563.0,8.9,5.16,36923.0,128.2,118.96,0.12,0.07,0.46,0.43,14.89,103.07,103.0
96.0,66850.0,679491.0,223282160.0,15044.0,52.79,45.74,2387.0,8.38,4.38,36567.0,128.31,117.95,0.14,0.1,0.46,0.43,14.83,106.58,103.0
97.0,61061.0,611924.0,202025800.0,14521.0,50.95,44.5,2350.0,8.25,5.94,34679.0,121.68,112.97,0.15,0.1,0.47,0.45,13.23,109.63,103.0
98.0,46546.0,461864.0,151408210.0,13330.0,47.44,41.04,1924.0,6.85,3.64,29879.0,106.33,96.79,0.11,0.08,0.49,0.46,14.7,104.71,103.0
99.0,50088.0,535642.0,205078200.0,13561.0,47.25,42.05,2008.0,7.0,3.96,30875.0,107.58,101.21,0.13,0.09,0.48,0.45,9.58,102.4,103.0
100.0,56206.0,571519.0,189038030.0,14105.0,49.32,43.38,2359.0,8.25,4.65,33291.0,116.4,107.61,0.13,0.09,0.46,0.43,9.65,96.29,103.0
101.0,55430.0,563806.0,189039780.0,13855.0,48.79,43.52,2029.0,7.14,4.57,32710.0,115.18,108.71,0.11,0.08,0.49,0.46,12.57,99.73,103.0
102.0,45921.0,453026.0,148266020.0,13008.0,45.48,39.91,2373.0,8.3,3.74,28984.0,101.34,95.11,0.2,0.15,0.5,0.47,10.0,100.41,103.0
103.0,35240.0,336798.0,108101750.0,12002.0,41.67,35.64,2475.0,8.59,2.99,24477.0,84.99,76.56,0.23,0.17,0.51,0.48,8.58,105.36,103.0
